TransactionID,DateOfSale,CustomerID,Region,Product,Category,SalesAmount,QuantitySold,Discount,CostOfGoodsSold
d79a1607,2023-06-25,5f7af6, SOUTH ,product b  ,Electronics,60.39,4,20,60.54
282a31cc,2023-08-23,263473, WEST ,product d  ,Sports,71.72,3,10,24.64
c966867f,2023-07-23,0a21ef, WEST ,product c  ,Electronics,489.78,1,10,60.68
879128bf,2023-12-18,6585fd, WEST ,product e  ,Sports,340.18,3,10,126.11
a7e54bb6,2023-02-16,d2dfec, WEST ,product b  ,Apparel,424.97,2,10,39.87
90c268ac,2023-09-09,6ddeda, NORTH ,product b  ,Apparel,168.92,4,20,54.19
ecfe1c05,2023-08-23,a68dfd, SOUTH ,product b  ,Sports,341.48,3,20,136.52
5980c291,2023-07-16,cbf25c, NORTH ,,Home Goods,301.18,4,20,105.35
4f516fa2,2023-12-23,1bf43e, SOUTH ,product d  ,Electronics,,4,20,142.96
743be379,2023-01-03,7e5742, SOUTH ,product c  ,Apparel,344.44,3,20,131.61
6106931f,2023-04-08,881611, EAST ,product c  ,Electronics,291.93,2,0,195.12
40c24f40,2023-03-26,e9c94c, NORTH ,product e  ,Electronics,220.24,4,20,281.47
06830cbb,2023-09-12,1f074d, NORTH ,product e  ,Home Goods,145.2,3,10,36.82
783cad1c,2023-12-23,268f32, EAST ,product c  ,Toys,386.6,2,15,34.28
7b430447,2023-03-15,3b78e7, SOUTH ,product c  ,Sports,120.87,3,0,256.58
5e845043,2023-06-07,175342, SOUTH ,product b  ,Home Goods,349.25,2,10,154.39
b7d0bcb2,2023-04-23,1d04da, EAST ,product e  ,Electronics,124.33,4,5,231.09
d9a32084,2023-12-06,d5c918, EAST ,product d  ,Electronics,316.41,1,20,68.55
c7499058,2023-05-18,84588e, SOUTH ,product d  ,Apparel,,3,15,249.51
0c292c83,2023-01-18,7074f2, NORTH ,,Sports,,4,5,277.53
8d706341,2023-09-03,c768eb, NORTH ,product a  ,Toys,39.37,3,20,192.47
e342585d,2023-07-28,5d691f, NORTH ,product e  ,Toys,74.18,3,0,36.23
4ddae394,2023-04-25,2b7c91, WEST ,product c  ,Sports,306.94,2,0,269.11
e32478f2,2023-09-04,5ef85b, SOUTH ,product e  ,Toys,426.23,3,10,238.78
51041519,2023-05-05,9cd113, NORTH ,product e  ,Home Goods,32.05,2,15,226.51
0546a152,2023-08-15,dd772c, EAST ,product e  ,Apparel,369.73,4,0,15.83
78061c9c,2023-09-04,5ce2d4, EAST ,product d  ,Apparel,177.25,3,20,240.69
19b79aaa,2023-05-25,78b0d1, SOUTH ,product a  ,Toys,244.48,4,10,45.7
51eb2d0e,2023-06-14,dc8c7d, SOUTH ,product c  ,Home Goods,465.14,1,20,70.6
53d411b6,2023-05-29,6d69bb, WEST ,product b  ,Home Goods,172.67,4,5,175.25
c337b608,2023-08-02,1a9ead, SOUTH ,product a  ,Apparel,238.02,3,5,83.17
59e7a014,2023-09-03,086424, SOUTH ,product d  ,Apparel,16.7,1,15,200.1
effbe7fa,2023-02-02,4c605d, NORTH ,product c  ,Toys,49.98,2,20,184.38
a3cc3b38,2023-02-12,ccbcfb, NORTH ,product c  ,Home Goods,136.71,1,20,36.9
c859874f,2023-11-23,7f4fc7, SOUTH ,product e  ,Electronics,23.65,3,10,198.52
22d97322,2023-05-16,a02d2f, SOUTH ,product d  ,Electronics,319.37,3,20,277.57
d8b11fbc,2023-10-02,bc3d70, NORTH ,product e  ,Electronics,218.94,4,5,52.53
51f83f10,2023-09-03,e9b36c, SOUTH ,product b  ,Home Goods,278.59,2,15,181.13
cafb3ad4,2024-02-30,b1d614, WEST ,product e  ,Sports,95.58,3,20,105.85
cfb2605b,2023-06-22,d5074d, EAST ,product d  ,Apparel,155.01,3,15,140.59
3c0dc8e1,2023-08-23,f8ac8e, NORTH ,product c  ,Toys,335.27,2,20,89.67
6c854c1d,2023-11-04,8ed805, EAST ,product e  ,Sports,483.0,2,0,109.47
be8e7387,2023-09-23,9e964b, SOUTH ,product a  ,Apparel,34.7,4,10,13.53
b30e16dc,2023-11-12,c5ff7c, SOUTH ,product b  ,Toys,446.29,1,5,294.56
a8fa1160,2023-05-16,2b61e3, NORTH ,product c  ,Apparel,292.67,2,10,189.32
c1eaa0de,2023-05-20,843842, NORTH ,product b  ,Electronics,,3,10,152.71
3e20cb2d,2023-11-30,746d69, NORTH ,product d  ,Sports,255.14,2,10,118.2
f681e49f,2023-09-19,ae63b8, NORTH ,product c  ,Toys,44.0,3,0,164.12
98f4776a,2023-08-04,35cb6d, SOUTH ,product b  ,Apparel,54.04,4,0,117.13
e9fe4561,2023-04-23,da8b6f, SOUTH ,product a  ,Toys,304.45,1,0,111.17
c6b0c07d,2023-09-17,80c011, NORTH ,,Sports,177.07,4,0,141.86
13073a56,2023-06-14,0fc3e7, EAST ,product a  ,Electronics,459.46,2,15,86.41
fc26c534,2023-02-24,1f4ade, WEST ,,Apparel,209.23,3,5,58.11
2a0360cd,2023-02-26,03f758, EAST ,product d  ,Apparel,80.21,2,0,169.2
b53c7d62,2023-07-31,602786, SOUTH ,product e  ,Home Goods,360.21,2,5,253.62
d033d1c9,2023-01-22,d95a48, WEST ,product c  ,Sports,153.74,2,0,50.08
79a2ef58,2023-08-26,aa1be6, NORTH ,product d  ,Home Goods,267.48,2,20,14.66
1b16f4ec,2023-07-16,06d418, SOUTH ,product c  ,Sports,351.94,1,0,77.81
59dbde12,2023-02-27,c5acb4, SOUTH ,product e  ,Toys,451.13,3,10,294.02
3f8da85b,2023-08-24,2ea885, SOUTH ,product c  ,Sports,398.17,2,5,249.48
ebad6c1a,2023-12-18,ce3c75, EAST ,product a  ,Apparel,341.42,3,20,180.78
97e2c74d,2023-03-15,6a5192, WEST ,product b  ,Sports,343.02,1,20,279.13
80fe0fcc,2023-06-16,d36897, NORTH ,product e  ,Electronics,473.5,3,5,136.36
8272c206,2023-05-15,997733, EAST ,product b  ,Home Goods,154.95,3,10,295.07
07e2967c,2023-01-22,92dfde, NORTH ,product d  ,Home Goods,10.54,1,10,92.41
46d12c7e,2023-11-28,600a9e, SOUTH ,product a  ,Apparel,143.26,2,5,75.89
aeac9aef,2023-07-11,c4a364, WEST ,product a  ,Toys,116.77,3,20,193.22
b00ab893,2023-03-17,f5594f, WEST ,product d  ,Toys,334.3,4,10,116.56
278a99ce,2023-10-24,678c9f, SOUTH ,product b  ,Home Goods,320.52,3,0,189.78
1593bfde,2023-11-08,2ac0f9, SOUTH ,product c  ,Toys,300.8,2,5,94.97
21dc9ddc,2023-06-09,cc3499, EAST ,product a  ,Apparel,17.96,4,15,187.29
8b8459f0,2023-04-06,079a61, NORTH ,product e  ,Electronics,367.1,2,20,86.35
64d85641,2023-09-10,322476, WEST ,product d  ,Home Goods,168.53,3,0,20.04
3b3476b3,2023-09-15,34411a, SOUTH ,product a  ,Apparel,335.88,1,10,274.08
22eb757d,2023-05-18,a86894, NORTH ,product c  ,Sports,,2,15,265.55
2fb1062b,2023-11-05,ddc85d, NORTH ,product e  ,Home Goods,177.94,2,5,291.39
34a655f9,2023-04-09,a14473, SOUTH ,product b  ,Toys,75.94,1,15,216.38
72556d66,2023-02-23,4cc7a4, NORTH ,product e  ,Apparel,56.27,3,0,206.4
662051af,2023-04-11,a1272b, NORTH ,product b  ,Home Goods,417.44,2,5,169.91
127c038b,2023-01-06,047aae, EAST ,product c  ,Apparel,460.01,3,0,42.15
e356f59c,2023-09-22,7502ad, NORTH ,product b  ,Electronics,328.4,3,0,60.82
5a093e2a,2023-12-22,4def8a, EAST ,product c  ,Home Goods,60.68,3,0,90.39
8a5d7eca,2023-01-07,61fda5, EAST ,product c  ,Apparel,,1,10,267.6
b3099a2b,2023-12-20,b0d044, WEST ,product b  ,Apparel,367.18,3,5,56.03
670ee71d,2023-02-07,e14c47, SOUTH ,product c  ,Electronics,392.11,3,15,277.25
704728c3,2023-09-07,db5dc3, SOUTH ,product e  ,Sports,67.93,4,10,159.22
c76ad1b0,2023-06-30,beae6b, EAST ,product e  ,Apparel,10.02,4,20,216.09
51fa16e0,2023-03-15,7fe8e3,,product d  ,Electronics,358.95,4,5,37.52
400756bb,2023-08-22,d33a8a, EAST ,product e  ,Apparel,184.73,2,15,84.36
31d9a7a1,2023-05-14,ab2313, NORTH ,product d  ,Home Goods,134.7,2,5,287.76
97ac5f26,2023-12-18,7eff22, EAST ,product d  ,Home Goods,16.32,4,20,83.51
092b3bb0,2023-11-16,99686a, EAST ,product b  ,Electronics,274.75,1,15,92.47
a40d5861,2023-12-15,fc1084, WEST ,product c  ,Sports,427.06,1,5,63.29
93c04cc9,2023-09-26,8fa032, EAST ,product c  ,Electronics,479.24,4,15,43.08
68a0b2e6,2023-04-12,d98c61, WEST ,,Apparel,287.22,2,5,73.81
ad2deee4,2023-10-08,3231bf, EAST ,product c  ,Apparel,262.09,2,0,194.49
2db5cefd,2023-02-01,14be51, NORTH ,,Electronics,51.68,1,10,139.33
744907e0,2023-10-16,1eb7b5, EAST ,product a  ,Sports,278.95,3,0,168.36
476a1f19,2023-05-01,e4c8bc, SOUTH ,product c  ,Apparel,196.19,1,5,41.1
705ee1ca,2023-05-16,d8627b, SOUTH ,product d  ,Toys,307.5,3,20,241.62
a81d6597,2023-09-12,2837bb, NORTH ,product e  ,Sports,200.48,2,0,236.31
cc8ae03d,2023-04-07,a38117, NORTH ,product c  ,Home Goods,127.75,2,15,11.37
a3db2bf1,2023-08-06,72e10e, WEST ,product c  ,Apparel,56.53,4,5,118.14
394552fd,2023-10-14,e6e105, NORTH ,product a  ,Electronics,164.31,2,5,25.29
4afb7b3c,2023-04-21,63b31d, EAST ,product a  ,Toys,57.36,3,0,238.67
2c40488e,2023-02-21,9209ba, NORTH ,product d  ,Sports,96.68,1,15,222.49
1f8b4d26,2023-08-21,e1782d, NORTH ,product a  ,Home Goods,493.79,4,0,271.09
5cbf86e4,2023-02-13,cdd398, WEST ,product b  ,Apparel,227.61,3,15,74.74
d9eabb8c,2023-09-08,ab9a0c, WEST ,,Electronics,270.62,1,5,139.61
8eebfe45,2023-10-06,039223, NORTH ,product c  ,Apparel,438.07,1,5,59.42
317ce10f,2023-10-19,94aa02,,product c  ,Electronics,497.83,1,10,114.51
c89a65dd,2023-06-11,c12711, SOUTH ,product c  ,Apparel,295.53,2,10,159.06
ae78e183,2023-01-04,84350c, WEST ,product e  ,Home Goods,408.11,1,10,20.73
629326f6,2023-04-05,72a17d, WEST ,product e  ,Home Goods,170.2,2,15,215.89
260a12d1,2023-06-23,54fdfa, WEST ,product d  ,Apparel,159.81,1,15,165.27
46f1f685,2023-05-12,c565c3, WEST ,product d  ,Home Goods,207.32,1,20,249.54
dbad861e,2023-06-01,1ac206, WEST ,product e  ,Home Goods,339.53,2,5,85.18
4b95adf5,2023-09-18,42a765, WEST ,product e  ,Apparel,,2,5,271.48
d5d985bb,2023-09-27,5f4282, NORTH ,product e  ,Home Goods,164.47,3,20,299.61
7f810f32,2023/12/25,03b587, WEST ,product d  ,Apparel,75.27,1,5,276.19
fb3d58d4,2023-11-13,fd74de, SOUTH ,product b  ,Apparel,319.87,2,15,234.48
137a6ce0,2023-05-29,c9bbf7, WEST ,product b  ,Electronics,72.88,3,20,244.65
d9f52586,2023-12-31,a617d9, SOUTH ,product c  ,Sports,293.46,3,15,174.25
a5e1c684,2023-11-22,811e5c, EAST ,product b  ,Electronics,349.78,2,5,61.1
2a2ea609,2023-12-10,e5dfab, WEST ,,Home Goods,,1,20,204.73
2091c62a,2023-10-21,f86a85, SOUTH ,product b  ,Home Goods,379.2,3,10,215.26
57b8bca8,2023-10-23,46066a, EAST ,product e  ,Sports,437.7,1,20,295.69
2a537361,2023-02-12,05069e, WEST ,product c  ,Home Goods,254.98,1,20,164.68
7f5d8ca7,2023-09-15,3fd11e, NORTH ,product d  ,Toys,367.82,3,5,85.05
7636ced7,2023-01-18,c178b5, WEST ,product d  ,Home Goods,313.39,2,10,206.68
090aae70,2023-04-19,92474b, WEST ,product b  ,Toys,,1,15,293.92
c0fb2351,2023-05-09,b2c3d3, EAST ,product d  ,Toys,22.59,4,10,57.28
67828793,2023-06-09,c122a9, NORTH ,product b  ,Sports,149.43,2,5,101.17
15b0b73b,2023-03-16,8d5bd6, NORTH ,product e  ,Sports,227.09,3,10,164.85
1e8b34dc,2023-06-17,471d10, SOUTH ,product c  ,Home Goods,312.38,4,20,55.21
fcabf85e,2023-09-20,d2fae8, SOUTH ,product d  ,Home Goods,426.48,1,0,11.56
ff429452,2023-07-15,fe360b, NORTH ,product e  ,Sports,,2,0,104.41
246e457f,2023-09-09,845640, WEST ,product e  ,Toys,71.52,4,20,260.28
8bebfc33,2023-03-05,d25005, NORTH ,product d  ,Electronics,482.11,2,0,17.82
30071391,2023-04-29,d47727, WEST ,product e  ,Home Goods,62.94,1,0,131.53
8ae25ca0,2023-04-06,d0ef80, NORTH ,product e  ,Home Goods,244.46,2,10,229.85
bbacbcd3,2023-07-28,e977b2, NORTH ,product a  ,Toys,296.93,4,15,286.19
71e74f5f,2023-01-27,0484bc, SOUTH ,product e  ,Apparel,275.27,2,5,295.72
b8974a9c,2023-13-01,836a74, NORTH ,product e  ,Electronics,52.16,3,20,129.48
65b174dd,2023-04-10,35c3ed,,product b  ,Toys,37.94,3,0,285.36
e4ace7a8,2023-10-10,d8df59,,product b  ,Toys,61.69,4,20,15.45
636469ab,2023-03-11,62360e, EAST ,product d  ,Toys,296.94,2,5,225.05
08e61f64,2023-08-12,35698f, EAST ,,Toys,276.73,4,20,194.61
85a0958c,2023-09-24,c47e9b, SOUTH ,product b  ,Home Goods,124.53,2,10,78.61
da42484a,2023-03-14,388b56, WEST ,product b  ,Toys,322.51,1,15,154.66
44aff4f5,2023-11-06,90273f, EAST ,product a  ,Apparel,411.83,3,20,43.22
c4492607,2023-08-23,f12df3, WEST ,product e  ,Toys,30.37,1,15,262.12
4776a4bf,2023-02-20,7d33a8, WEST ,product d  ,Toys,254.08,2,0,110.58
a2bfade6,2023-05-14,b80f37, EAST ,product c  ,Home Goods,347.76,1,10,189.68
4a48f730,2023-05-23,44578c, EAST ,product c  ,Home Goods,133.63,4,0,51.84
ebd3f407,2023-11-20,0c0a10, WEST ,product c  ,Toys,160.81,4,10,65.82
3cac201f,2023-12-03,0ecb02, WEST ,product e  ,Toys,310.68,2,15,297.63
8f82cc2a,2023-01-24,ddc965, WEST ,product e  ,Sports,449.99,3,10,227.16
e756f054,2023-10-09,942205, SOUTH ,product e  ,Apparel,406.86,4,10,288.78
8412eb11,2023-04-17,d9d811, WEST ,product b  ,Toys,295.73,3,20,92.28
3d4c5189,2023-03-15,ce6e98, SOUTH ,product a  ,Electronics,367.81,2,5,53.55
9f8e3a2a,2023-03-30,3013a0, NORTH ,product e  ,Sports,,3,5,153.41
c953405b,2023-01-09,120dd5, WEST ,product e  ,Sports,324.07,2,0,150.93
3054b7eb,2023-05-12,323b3d, WEST ,product a  ,Apparel,238.43,1,5,56.61
b4c7fb1f,2023-12-26,d1e07b, NORTH ,,Sports,103.07,2,20,221.3
5c575ef2,2023-01-01,018352, NORTH ,product c  ,Home Goods,353.85,1,10,111.72
647e9389,2023-05-29,5f93ef, WEST ,product b  ,Apparel,282.67,2,15,59.98
5b40783c,2023-02-22,7589f7, EAST ,product a  ,Sports,185.72,4,5,102.94
52c196c1,2023-06-16,048128, WEST ,product a  ,Electronics,456.56,4,5,171.28
d7371677,2023-05-13,5e490e, WEST ,product a  ,Home Goods,20.26,3,5,219.31
525f8f55,2023-12-14,2ef0ad, WEST ,product e  ,Toys,164.73,2,15,147.16
f6f51d2c,2023-06-05,ca3fe4, EAST ,product e  ,Apparel,37.87,2,20,160.05
7e73908f,2023-01-31,a803b2, WEST ,product a  ,Home Goods,385.6,2,20,45.99
8e1a16a5,2023-01-17,a31107, EAST ,product e  ,Electronics,354.03,3,15,274.83
8aa435a8,2023-01-23,26703b, EAST ,product b  ,Home Goods,172.36,4,5,278.97
f3fb9c29,2023-07-05,1e27e6, SOUTH ,product b  ,Electronics,341.07,2,15,206.61
a063118f,2023-04-10,73594e, SOUTH ,product e  ,Toys,204.01,3,20,10.2
811f6c60,2023-04-11,24f2c8, NORTH ,,Electronics,380.56,2,15,163.44
50994998,2023-03-21,34718b, SOUTH ,product c  ,Toys,232.55,1,5,190.62
686fd344,01-15-2023,63c911, EAST ,product e  ,Home Goods,212.02,2,15,298.42
9303a9f2,2023-09-27,27971f, SOUTH ,product c  ,Sports,468.02,1,5,298.84
fb09815e,2023-04-05,d4c43e, NORTH ,product a  ,Sports,132.93,3,15,258.0
342e3b0d,2023-03-27,775b94, SOUTH ,product a  ,Toys,69.02,3,20,23.83
b131c4aa,2023-01-09,e036f4,,product a  ,Apparel,296.43,4,5,286.22
d95b2b7b,2023-12-04,a2a6e0, NORTH ,product a  ,Toys,484.97,2,15,185.74
77c75bde,2023-02-08,9bc4cc, EAST ,product b  ,Toys,195.14,3,20,241.26
2b7582bb,2023-08-23,4f7d44, EAST ,product c  ,Electronics,40.4,4,5,125.12
ee4ec8bf,2023-12-14,0dff2e,,product e  ,Home Goods,176.26,2,5,99.3
c29e9faf,2023-01-31,ebde1b,,product d  ,Home Goods,257.91,3,5,141.66
3173371f,2023-03-16,7430ce, WEST ,product c  ,Apparel,89.34,1,20,48.33
cba240b0,2023-11-23,99d2a8, SOUTH ,product e  ,Home Goods,332.47,3,10,110.33
dfd6dcac,2023-10-12,a255d8, WEST ,product e  ,Toys,498.9,1,10,258.0
1ece0d2a,2023-08-21,153935, NORTH ,product a  ,Sports,231.35,4,15,16.2
d850e45a,2023-06-20,032a71, SOUTH ,product e  ,Apparel,,4,0,49.51
b6f5248a,2023-10-25,0d64ef, SOUTH ,product b  ,Toys,206.35,2,15,41.91
87b26017,2023-12-14,0e5662, NORTH ,product e  ,Toys,66.42,2,15,123.91
52d77ff9,2023-09-30,006810, SOUTH ,product d  ,Apparel,442.8,2,15,299.11
cff4dc01,2023-05-29,67ad95, EAST ,product c  ,Home Goods,213.26,4,0,56.14
496543ef,2023-03-22,583dfa, NORTH ,product a  ,Electronics,199.76,1,10,47.92
488ebf31,2023-08-03,25f300, SOUTH ,product c  ,Sports,333.25,2,0,274.94
b2a01287,2023-05-18,b66928, NORTH ,product c  ,Electronics,226.6,2,0,265.2
a0247702,2023-04-14,355b5f, NORTH ,product b  ,Sports,327.63,4,10,14.51
73a4259e,2023-02-23,03980f, SOUTH ,product a  ,Toys,40.11,1,5,226.75
b032e4f4,2023-08-27,906df5, NORTH ,product d  ,Electronics,408.72,3,0,198.36
555b564a,2023-05-03,a0da8b, SOUTH ,product b  ,Home Goods,470.85,2,0,231.48
356ef0ee,2023-08-24,e716e4, SOUTH ,product c  ,Sports,327.9,3,20,150.88
c3bad5e9,2023-01-21,8b31fe, NORTH ,product c  ,Apparel,477.74,3,20,297.46
12dbe67c,2023-05-10,d35536, SOUTH ,product d  ,Apparel,,2,5,17.93
96db7bdf,2023-11-08,713659,,product d  ,Apparel,243.93,4,0,74.14
bfb11978,2023-07-23,49023f, EAST ,product c  ,Sports,304.89,2,15,121.98
1c583680,2023-06-12,33e2fc, NORTH ,,Sports,295.05,1,0,137.68
1db0b67a,2023-10-31,059dfc, NORTH ,product e  ,Apparel,,1,5,276.8
a0cfa8e0,2023-06-23,da7711, NORTH ,product d  ,Sports,175.66,2,10,170.2
95dc50b7,2023-02-08,0bd8f2, NORTH ,product a  ,Sports,72.14,3,0,18.31
74cb923d,2023-10-03,40a45f, WEST ,product c  ,Home Goods,,1,15,125.32
2c4d4331,2023-11-01,546a0c, SOUTH ,product a  ,Apparel,89.7,1,20,127.86
223ddf95,2023-05-23,eadc08, SOUTH ,product b  ,Electronics,369.84,2,10,289.82
442a0dec,2023-09-06,b989f6, EAST ,product a  ,Home Goods,112.33,2,20,181.76
3bebf032,2023-01-07,c40b75, NORTH ,product a  ,Toys,38.7,4,10,192.52
c2284bdf,2023-03-22,f28c57, EAST ,product d  ,Toys,280.66,2,5,215.41
9dc9efd3,2023-12-29,9c30b1, SOUTH ,product e  ,Apparel,301.66,2,15,232.16
f0db673e,2023-01-03,aee20f, NORTH ,product b  ,Apparel,437.24,1,10,192.34
87b0238b,2023-02-08,56ce42, WEST ,product a  ,Electronics,292.72,1,20,74.97
921aab3c,2023-05-25,e65256, NORTH ,product c  ,Toys,179.29,1,5,262.84
dba1e044,2023-05-10,a8534d, NORTH ,product d  ,Apparel,403.48,3,15,220.98
39267cff,2023-11-27,1a1788, EAST ,product b  ,Sports,274.74,1,20,223.85
b995cb1f,2023-10-03,4af307, WEST ,product c  ,Electronics,48.85,1,20,298.98
68bde517,2023-04-10,239587, NORTH ,product d  ,Home Goods,287.27,2,0,241.75
340597fb,2023-01-10,af7d11, EAST ,product a  ,Sports,454.93,4,0,249.6
2986e022,2023-05-08,7491cd, SOUTH ,product a  ,Electronics,204.19,1,0,285.66
75cc2997,2023-05-14,59c5cc, WEST ,product b  ,Apparel,155.2,4,5,49.58
cd2aca3f,2023-02-13,0ff2b1, EAST ,product d  ,Sports,80.3,1,10,151.83
b417c16b,2023-04-04,257172, SOUTH ,product d  ,Toys,,1,5,176.27
f79cb452,2023-07-01,23cb79, WEST ,product a  ,Home Goods,222.06,4,15,102.14
54a97d65,2023-04-22,d39616, WEST ,product d  ,Apparel,301.88,2,15,252.62
9d88714d,2023-12-11,8beca6, SOUTH ,product e  ,Home Goods,49.5,1,5,229.91
2ed87413,2023-05-03,819271, EAST ,product d  ,Electronics,470.39,4,0,217.66
b8901d5b,2023-07-05,d47de5, SOUTH ,product c  ,Apparel,380.02,1,0,299.16
81aea8e1,2023-08-12,ced63a, NORTH ,product a  ,Apparel,297.45,3,0,81.52
4b870839,2023-07-20,34652e, SOUTH ,product b  ,Electronics,415.93,3,0,221.96
b02bfd6d,2023-10-22,e2dcc4, SOUTH ,product e  ,Apparel,49.29,3,0,167.66
5b79bf64,,453a86, EAST ,product e  ,Home Goods,243.65,3,10,97.33
bd0216a0,2023-01-06,7dac06, EAST ,product a  ,Electronics,318.75,2,15,52.37
20926d6d,2023-08-14,0b9b93, EAST ,product c  ,Electronics,416.04,3,15,269.29
d2f5e0ee,2023-11-08,ae7c07, NORTH ,product d  ,Electronics,393.9,4,10,180.66
e9088622,2023-07-11,b69a94, NORTH ,product c  ,Home Goods,145.76,1,20,248.36
8e484e98,,b9b00e, WEST ,product d  ,Sports,471.03,4,15,165.88
90b1b294,2023-03-24,a4aa75, WEST ,product d  ,Toys,70.93,3,0,69.89
bbe63498,2023-12-08,dc91b1,,product a  ,Apparel,438.82,2,0,104.58
fd4d420d,2023-10-09,b0786d, SOUTH ,,Electronics,485.76,3,15,117.55
76314524,2023-03-24,704ccc, EAST ,product c  ,Apparel,96.81,3,15,292.02
71394aff,2023-06-06,febaea, SOUTH ,product a  ,Toys,363.81,2,10,6.66
63ab0165,2023-04-10,42d1f4, EAST ,product d  ,Electronics,29.74,2,15,295.77
bff93aed,2023-05-01,b72d8c,,product d  ,Apparel,208.66,2,5,294.24
d17f361d,2023-07-23,db05a5, NORTH ,product a  ,Apparel,262.98,2,5,298.86
2e85b97a,2023-02-28,6fcfdd,,product e  ,Home Goods,294.52,2,10,145.59
90d1267c,2023-07-24,159542, NORTH ,product b  ,Electronics,468.61,2,20,289.32
cd9d028a,2023-11-24,64f53d, EAST ,product b  ,Sports,339.4,1,15,121.7
717e32c5,2023-09-06,268c1d, EAST ,product a  ,Toys,245.83,3,10,12.76
e1a2feec,2023-01-20,1d57d1, EAST ,product a  ,Electronics,406.74,3,10,71.18
aa3ba89c,2023-10-16,2056d0, SOUTH ,product d  ,Apparel,475.76,2,10,283.86
a8feec7b,2023-12-16,1aa925, NORTH ,product e  ,Sports,20.81,4,5,9.06
6bc6be4a,2023-02-28,c7c918, SOUTH ,product d  ,Apparel,491.44,2,20,166.07
f1fa0dc6,2023-06-14,cb9f3b, EAST ,product c  ,Electronics,52.2,1,0,27.3
9af03f59,2023-05-26,131977,,product a  ,Apparel,409.05,4,15,89.49
d740f6e2,2023-07-18,94ca2d, SOUTH ,product d  ,Apparel,147.36,1,20,30.99
14491056,2023-09-10,bb1642, EAST ,product b  ,Home Goods,74.77,4,10,258.56
8d10c827,2023-08-05,7d8b92, WEST ,product b  ,Home Goods,225.53,4,5,179.37
fccde08b,2023-01-22,b79d3f, SOUTH ,product d  ,Home Goods,325.54,2,10,271.12
798d6661,2023-11-28,083d06, SOUTH ,product a  ,Electronics,196.67,1,15,208.06
7ee29101,2023-06-16,775f41, SOUTH ,product d  ,Toys,36.74,4,5,291.45
1f8ca7ef,2023-01-29,73b5fc,,product d  ,Toys,303.74,1,20,155.41
84bb4f32,2023-03-29,bdcf0b, SOUTH ,product c  ,Electronics,452.18,2,5,193.42
cf1c53ee,2023-07-30,489c33, NORTH ,product c  ,Sports,197.78,2,10,175.01
98482fab,2023-02-14,6a04dd, EAST ,product e  ,Electronics,116.0,2,10,147.86
3a6d7646,2023-12-07,dd6c8f, SOUTH ,product a  ,Sports,226.86,2,5,254.56
a0020dfa,2023-06-15,c02a2e, EAST ,product a  ,Home Goods,33.7,3,10,195.13
23be3eca,2023-09-25,cbbe96, NORTH ,product b  ,Sports,412.04,4,15,241.39
c5a0579e,2023-05-02,ca4443, WEST ,product b  ,Home Goods,414.91,3,20,236.98
41813da8,2023-11-01,1d8e18, SOUTH ,product d  ,Apparel,298.12,2,0,61.36
48401a15,2023-12-13,9f30db, SOUTH ,product e  ,Sports,183.02,4,20,196.8
5f488b8e,2023-04-05,0f2977, WEST ,product e  ,Toys,401.89,4,10,63.9
bb2e6bbc,2023-01-31,9106c9, EAST ,,Home Goods,281.8,1,10,177.08
52987eb2,2023-08-11,654a42, WEST ,product e  ,Toys,414.71,2,10,204.84
d6265ff6,2023-02-23,960617, NORTH ,product d  ,Home Goods,319.41,3,20,299.18
2ecf0a02,2023-11-06,761ace, NORTH ,product a  ,Apparel,394.36,1,20,14.01
dc02c4e2,2023-03-31,902e3e, SOUTH ,product a  ,Electronics,303.3,4,0,31.92
be340d72,2023-11-30,09ab8d, EAST ,,Electronics,212.93,3,5,27.72
5b60eaac,2023-02-03,fdd43b, WEST ,product b  ,Apparel,479.39,2,5,122.52
3e713d96,2023-11-19,bcef78, NORTH ,product b  ,Electronics,275.15,3,0,247.37
09ef136c,,d860b9, NORTH ,product e  ,Toys,306.49,3,5,254.0
ffde58f6,2023-12-13,cca57c, SOUTH ,product d  ,Electronics,118.04,3,20,222.41
a09e45ba,2023-10-31,327d2a, NORTH ,product a  ,Electronics,,1,20,269.58
6e66c873,2023-07-18,3e3c52, SOUTH ,product b  ,Sports,290.09,4,5,100.24
5e09d58d,2023-11-11,fc6481, EAST ,product c  ,Home Goods,100.57,3,10,31.01
eb13df6d,2023-10-23,95f7cc, WEST ,product b  ,Home Goods,39.2,4,15,22.16
a0b81f6f,2023-11-16,27c7bd, NORTH ,product d  ,Electronics,306.14,1,0,256.38
ad035867,2023-04-02,1c956b, WEST ,product e  ,Sports,384.21,2,20,220.48
a8ace4a7,2023-04-05,24caee, NORTH ,product b  ,Sports,266.47,2,5,211.09
f424b7af,2023-02-04,fcc586, EAST ,product b  ,Toys,121.12,3,0,105.2
522c920f,2023-10-06,dce3dd, NORTH ,product b  ,Electronics,336.6,1,5,117.07
193e6dff,2023-11-27,c07226, SOUTH ,product d  ,Toys,49.25,2,10,287.64
2584233b,2023-10-08,ea4053, WEST ,,Sports,226.5,1,15,23.82
019c0140,2023-02-28,61824b, NORTH ,product b  ,Apparel,90.05,1,0,233.25
71915c82,2023-11-22,da5971, WEST ,product d  ,Home Goods,100.38,3,20,96.34
